timestamp,probability
2025-02-25T23:00:04Z,0.185
2025-02-26T00:00:05Z,0.17
2025-02-26T01:00:04Z,0.145
2025-02-26T02:00:04Z,0.135
2025-02-26T03:00:05Z,0.165
2025-02-26T04:00:05Z,0.13
2025-02-26T05:00:04Z,0.16
2025-02-26T06:00:04Z,0.16
2025-02-26T07:00:05Z,0.14
2025-02-26T08:00:05Z,0.14
2025-02-26T09:00:04Z,0.13
2025-02-26T10:00:04Z,0.06
2025-02-26T11:00:04Z,0.075
2025-02-26T12:00:04Z,0.065
2025-02-26T13:00:04Z,0.13
2025-02-26T14:00:05Z,0.13
2025-02-26T15:00:04Z,0.21
2025-02-26T16:00:05Z,0.225
2025-02-26T17:00:04Z,0.125
2025-02-26T18:00:04Z,0.13
2025-02-26T19:00:04Z,0.14
2025-02-26T20:00:05Z,0.215
2025-02-26T21:00:04Z,0.225
2025-02-26T22:00:04Z,0.24
2025-02-26T23:00:04Z,0.18
2025-02-27T00:00:05Z,0.19
2025-02-27T01:00:05Z,0.195
2025-02-27T02:00:05Z,0.185
2025-02-27T03:00:05Z,0.24
2025-02-27T04:00:05Z,0.265
2025-02-27T05:00:04Z,0.3
2025-02-27T06:00:05Z,0.375
2025-02-27T07:00:04Z,0.295
2025-02-27T08:00:05Z,0.265
2025-02-27T09:00:05Z,0.29
2025-02-27T10:00:05Z,0.285
2025-02-27T11:00:04Z,0.315
2025-02-27T12:00:06Z,0.31
2025-02-27T13:00:04Z,0.305
2025-02-27T14:00:05Z,0.21
2025-02-27T15:00:04Z,0.135
2025-02-27T16:00:05Z,0.185
2025-02-27T17:00:04Z,0.21
2025-02-27T18:00:05Z,0.125
2025-02-27T19:00:05Z,0.13
2025-02-27T20:00:05Z,0.085
2025-02-27T21:00:05Z,0.075
2025-02-27T22:00:05Z,0.06
2025-02-27T23:00:05Z,0.005
2025-02-28T00:00:05Z,0.0055
2025-02-28T01:00:05Z,0.0055
2025-02-28T02:00:05Z,0.0055
2025-02-28T03:00:05Z,0.0085
2025-02-28T04:00:05Z,0.0075
2025-02-28T05:00:05Z,0.007
2025-02-28T06:00:04Z,0.007
2025-02-28T07:00:05Z,0.005
2025-02-28T08:00:05Z,0.005
2025-02-28T09:00:05Z,0.0055
2025-02-28T10:00:05Z,0.007
2025-02-28T11:00:05Z,0.0045
2025-02-28T12:00:05Z,0.0045
2025-02-28T13:00:05Z,0.004
2025-02-28T14:00:05Z,0.0045
2025-02-28T15:00:05Z,0.0015
2025-02-28T16:00:05Z,0.001
2025-02-28T17:00:05Z,0.002
2025-02-28T18:00:05Z,0.0005
2025-02-28T19:00:05Z,0.0005
2025-02-28T20:00:05Z,0.0005
2025-02-28T21:00:05Z,0.0005
2025-02-28T22:00:04Z,0.0005
