timestamp,probability
2026-03-14T21:00:53Z,0.625
2026-03-14T22:00:43Z,0.62
2026-03-14T23:00:33Z,0.62
2026-03-15T01:00:33Z,0.6
2026-03-15T02:00:37Z,0.61
2026-03-15T03:00:57Z,0.585
2026-03-15T04:00:34Z,0.61
2026-03-15T05:00:35Z,0.585
2026-03-15T06:00:50Z,0.58
2026-03-15T07:00:34Z,0.585
2026-03-15T08:00:37Z,0.605
2026-03-15T09:00:52Z,0.595
2026-03-15T10:00:46Z,0.445
2026-03-15T11:00:34Z,0.45
2026-03-15T12:00:55Z,0.445
2026-03-15T13:00:42Z,0.445
2026-03-15T14:00:46Z,0.445
2026-03-15T16:00:36Z,0.475
2026-03-15T18:00:58Z,0.64
2026-03-15T19:00:44Z,0.615
2026-03-15T20:00:40Z,0.625
2026-03-15T21:00:53Z,0.58
2026-03-15T22:00:46Z,0.505
2026-03-15T23:00:39Z,0.295
2026-03-16T01:00:32Z,0.3
2026-03-16T02:00:33Z,0.3
2026-03-16T03:00:47Z,0.45
2026-03-16T04:00:40Z,0.45
2026-03-16T05:00:32Z,0.21
2026-03-16T06:00:59Z,0.175
2026-03-16T07:00:31Z,0.215
2026-03-16T08:00:33Z,0.525
2026-03-16T09:00:37Z,0.26
2026-03-16T10:00:34Z,0.215
2026-03-16T11:00:31Z,0.2
2026-03-16T12:00:38Z,0.19
2026-03-16T13:00:36Z,0.185
2026-03-16T14:00:42Z,0.185
2026-03-16T15:00:40Z,0.18
2026-03-16T16:00:35Z,0.175
2026-03-16T17:00:35Z,0.14
2026-03-16T18:00:39Z,0.13
2026-03-16T19:00:40Z,0.09
2026-03-16T20:00:35Z,0.07
2026-03-16T21:00:50Z,0.06
2026-03-16T22:00:37Z,0.0405
2026-03-16T23:00:38Z,0.025
2026-03-17T00:00:45Z,0.0165
2026-03-17T01:00:37Z,0.0195
2026-03-17T02:00:39Z,0.021
2026-03-17T03:00:42Z,0.0205
2026-03-17T04:00:42Z,0.053
2026-03-17T05:00:53Z,0.079
2026-03-17T06:00:42Z,0.0695
2026-03-17T07:00:48Z,0.0455
2026-03-17T08:00:42Z,0.0265
2026-03-17T09:00:46Z,0.0195
2026-03-17T10:00:48Z,0.0195
2026-03-17T11:00:38Z,0.022
2026-03-17T12:00:48Z,0.024
2026-03-17T13:00:39Z,0.037
2026-03-17T14:00:43Z,0.0185
2026-03-17T15:00:49Z,0.004
2026-03-17T16:00:40Z,0.0005
2026-03-17T17:00:41Z,0.0005
2026-03-17T18:00:47Z,0.0005
2026-03-17T19:00:42Z,0.0005
2026-03-17T20:00:43Z,0.0005
